"dt","Temp_deg_C","pH_units","SpCond_uS_cm","HDO_mg_l","fdom_qsu_temp","fdom_turb_ife","CDOM_qsu"
"2015-10-21T03:15:00.000Z",10.54,7.17,240,9.79,26.3180733268623,59.2933819670131,31.8374373734143
"2015-10-21T03:30:00.000Z",10.55,7.17,240.1,9.8,26.3571428067732,59.4627744418216,31.8800767508794
"2015-10-21T03:45:00.000Z",10.58,7.18,240.1,9.79,26.2936649702254,59.3045503661106,31.7894680737661
"2015-10-21T04:00:00.000Z",10.58,7.2,240.3,9.79,26.2936649702254,59.2565935054606,31.7894680737661
"2015-10-21T04:15:00.000Z",10.6,7.18,240.3,9.79,26.3409752523667,59.3984328904721,31.8374373734143
"2015-10-21T04:30:00.000Z",10.63,7.19,240.4,9.79,26.2950744586816,59.2601028845975,31.7681483850336
"2015-10-21T04:45:00.000Z",10.65,7.18,240.5,9.78,26.3468213355473,59.3889691888434,31.8214476068649
"2015-10-21T05:00:00.000Z",10.66,7.16,240.7,9.78,26.4168402648767,59.6116442896122,31.901396439612
"2015-10-21T05:15:00.000Z",10.69,7.17,241.3,9.77,26.4548072773426,59.6339110512704,31.9333759727108
"2015-10-21T05:30:00.000Z",10.72,7.18,241.3,9.78,26.4574578970911,59.7129721165655,31.9227161283445
"2015-10-21T05:45:00.000Z",10.73,7.19,241.5,9.78,26.5187199356825,59.8416295948244,31.9920051167253
"2015-10-21T06:00:00.000Z",10.77,7.18,239.8,9.78,26.6136331637533,60.0542091759245,32.0879437160217
"2015-10-21T06:15:00.000Z",10.79,7.18,240.7,9.79,26.5992177171156,60.0425406028063,32.0612941051061
"2015-10-21T06:30:00.000Z",10.81,7.17,240,9.78,26.6865225301745,60.3338513579265,32.1572327044025
"2015-10-21T06:45:00.000Z",10.86,7.17,241.4,9.77,26.6216981266901,60.1717301365328,32.0559641829229
"2015-10-21T07:00:00.000Z",10.87,7.17,237.1,9.78,26.7804866517374,60.4464039445562,32.2425114593327
"2015-10-21T07:15:00.000Z",10.91,7.18,242.8,9.77,26.8180966876678,60.6140021247995,32.2691610702484
"2015-10-21T07:30:00.000Z",10.93,7.17,243.2,9.77,26.8878659931178,60.7147240417023,32.3437799808123
"2015-10-21T07:45:00.000Z",10.97,7.18,243.5,9.78,26.836875769365,60.6609869701076,32.2638311480652
"2015-10-21T08:00:00.000Z",10.99,7.17,243.8,9.78,27.0574765153656,61.1141975273258,32.5196674128558
"2015-10-21T08:15:00.000Z",11.03,7.17,243.7,9.79,27.1218812067121,61.3251000843577,32.5782965568703
"2015-10-21T08:30:00.000Z",11.06,7.19,244,9.82,27.0448156192927,61.1568813678932,32.4716981132075
"2015-10-21T08:45:00.000Z",11.12,7.17,243.9,9.87,27.1437045345632,61.3548830840033,32.5623067903209
"2015-10-21T09:00:00.000Z",11.16,7.2,243.8,9.95,27.101528072896,61.2741135452033,32.4930178019401
"2015-10-21T09:15:00.000Z",11.21,7.2,243.7,10.01,27.1521471488077,61.3760290471171,32.530327257222
"2015-10-21T09:30:00.000Z",11.26,7.2,243.7,10.07,27.1850032317203,61.4583353848367,32.5463170237715
"2015-10-21T09:45:00.000Z",11.32,7.2,243.6,10.11,27.2351496713897,61.5590089190877,32.5782965568703
"2015-10-21T10:00:00.000Z",11.39,7.22,243.6,10.18,27.1197627234742,61.3197927205321,32.4077390470099
"2015-10-21T10:15:00.000Z",11.45,7.2,239,10.24,27.1475389613777,61.3893862519546,32.413068969193
"2015-10-21T10:30:00.000Z",11.53,7.21,238.3,10.3,27.1160583864946,61.2111196645703,32.3384500586291
"2015-10-21T10:45:00.000Z",11.54,7.22,239.9,10.3,27.2987283575425,61.7433791693987,32.5516469459546
"2015-10-21T11:00:00.000Z",11.58,7.22,233.7,10.27,27.2025293403957,61.502247532936,32.4183988913762
"2015-10-21T11:15:00.000Z",11.64,7.24,232.7,10.28,27.2034681096214,61.4796497189108,32.3917492804605
"2015-10-21T11:30:00.000Z",11.7,7.25,227.2,10.28,27.1058075048352,61.0615466071119,32.2478413815158
"2015-10-21T11:45:00.000Z",11.81,7.23,230.6,10.35,27.0226974756475,61.0519467946039,32.098603560388
"2015-10-21T12:00:00.000Z",11.88,7.24,236.9,10.39,27.0361609198946,61.0856384477096,32.0826137938386
"2015-10-21T12:15:00.000Z",11.97,7.25,242.1,10.44,27.0347999550052,60.9091118611821,32.0399744163735
"2015-10-21T12:30:00.000Z",12.08,7.27,242.9,10.44,26.8563417942867,60.4886831127265,31.7788082293998
"2015-10-21T12:45:00.000Z",12.14,7.26,239.7,10.45,26.8251035875929,60.4108266640078,31.7148491632022
"2015-10-21T13:00:00.000Z",12.17,7.26,239.7,10.42,26.8635709401162,60.6048556265253,31.746828696301
"2015-10-21T13:15:00.000Z",12.19,7.28,237,10.4,26.8576491146079,60.5164572375102,31.7308389297516
"2015-10-21T13:30:00.000Z",12.19,7.25,227,10.32,26.9253194873262,60.7590870798308,31.8107877624987
"2015-10-21T13:45:00.000Z",12.22,7.28,235.9,10.29,26.8826015627046,60.5541456037566,31.746828696301
"2015-10-21T14:00:00.000Z",12.27,7.27,234.6,10.28,26.9061486555054,60.7111958252845,31.7521586184842
"2015-10-21T14:15:00.000Z",12.29,7.28,236.9,10.26,26.9137621825486,60.5336421802708,31.7521586184842
"2015-10-21T14:30:00.000Z",12.3,7.27,239.3,10.23,26.8678666866043,60.5664757659993,31.6935294744697
"2015-10-21T14:45:00.000Z",12.34,7.26,233.1,10.23,26.9282750569167,60.7418457755709,31.746828696301
"2015-10-21T15:00:00.000Z",12.37,7.28,240.5,10.21,26.8447133651881,60.4596989131637,31.6349003304552
"2015-10-21T15:15:00.000Z",12.4,7.28,229.4,10.21,26.8470419269687,60.5635826141011,31.6242404860889
"2015-10-21T15:30:00.000Z",12.43,7.26,240.4,10.17,26.953476789026,60.7801449871612,31.7361688519348
"2015-10-21T15:45:00.000Z",12.44,7.26,240.3,10.13,26.8124069706129,60.3058543053134,31.5656113420744
"2015-10-21T16:00:00.000Z",12.45,7.25,240.3,10.11,26.956558509763,60.6647737216085,31.7308389297516
"2015-10-21T16:15:00.000Z",12.48,7.24,240.3,10.02,27.0359194716978,60.9613160277832,31.8107877624987
"2015-10-21T16:30:00.000Z",12.47,7.24,226.4,9.96,26.850935667511,60.5242347994839,31.5975908751732
"2015-10-21T16:45:00.000Z",12.46,7.25,241.2,9.86,26.8652618802493,60.5599767229831,31.6189105639058
"2015-10-21T17:00:00.000Z",12.47,7.24,233.4,9.8,26.9143451715788,60.6824617440963,31.6722097857371
"2015-10-21T17:15:00.000Z",12.46,7.23,231.1,9.73,26.9965916075622,60.8878044252226,31.7734783072167
"2015-10-21T17:30:00.000Z",12.46,7.24,225.2,9.65,26.8697904915359,60.5467362572478,31.6242404860889
"2015-10-21T17:45:00.000Z",12.45,7.21,237.5,9.61,26.974670398894,60.808407363644,31.7521586184842
"2015-10-21T18:00:00.000Z",12.44,7.2,239.7,9.56,26.9980276350454,60.8173826697689,31.784138151583
"2015-10-21T18:15:00.000Z",12.43,7.19,239.5,9.49,26.9353700119262,60.7841973494105,31.7148491632022
"2015-10-21T18:30:00.000Z",12.43,7.19,236.8,9.41,26.8855763749019,60.5615622666882,31.6562200191877
"2015-10-21T18:45:00.000Z",12.43,7.2,239.4,9.38,26.7995691836782,60.3716513662811,31.5549514977081
"2015-10-21T19:00:00.000Z",12.43,7.17,239.4,9.36,26.8538895149774,60.6298001351445,31.6189105639058
"2015-10-21T19:15:00.000Z",12.45,7.16,239.3,9.34,26.9656144543285,60.785805073062,31.7414987741179
"2015-10-21T19:30:00.000Z",12.46,7.17,239,9.34,26.8697904915359,60.4731823719375,31.6242404860889
"2015-10-21T19:45:00.000Z",12.46,7.17,238.9,9.33,26.8335616012427,60.4074268904672,31.5816011086238
"2015-10-21T20:00:00.000Z",12.46,7.17,238.6,9.32,26.7384607642231,60.1218870230301,31.469672742778
"2015-10-21T20:15:00.000Z",12.45,7.15,238.5,9.33,26.8388312304116,60.3716185710399,31.5922609529901
"2015-10-21T20:30:00.000Z",12.46,7.17,238.1,9.32,26.8018613222362,60.2552006867802,31.5442916533419
"2015-10-21T20:45:00.000Z",12.44,7.15,238.1,9.31,26.7852429709399,60.4093155109893,31.5336318089756
"2015-10-21T21:00:00.000Z",12.45,7.17,237.8,9.32,26.7980794798669,60.2457944309208,31.5442916533419
"2015-10-21T21:15:00.000Z",12.44,7.14,237.6,9.31,26.7942976374976,60.3340653164997,31.5442916533419
"2015-10-21T21:30:00.000Z",12.44,7.16,237.5,9.32,26.6856416388054,60.0148380467205,31.4163735209466
"2015-10-21T21:45:00.000Z",12.43,7.14,233.5,9.31,26.8267293493278,60.4148781787274,31.586931030807
"2015-10-21T22:00:00.000Z",12.43,7.15,237,9.29,26.668295049705,60.117576380809,31.4003837543972
"2015-10-21T22:15:00.000Z",12.41,7.14,236.9,9.3,26.7286471151841,60.1705381592024,31.4803325871442
"2015-10-21T22:30:00.000Z",12.41,7.13,236.6,9.3,26.7150708663828,60.234233077148,31.4643428205948
"2015-10-21T22:45:00.000Z",12.38,7.14,236.5,9.29,26.6766130989181,60.1139688656583,31.432363287496
"2015-10-21T23:00:00.000Z",12.38,7.15,236.3,9.29,26.6449486041302,60.010747961656,31.395053832214
"2015-10-21T23:15:00.000Z",12.37,7.16,235.9,9.27,26.5552503090916,59.7873938443808,31.2937853107345
"2015-10-21T23:30:00.000Z",12.36,7.12,235.7,9.28,26.5921984911342,59.9764282062118,31.3417546103827
"2015-10-21T23:45:00.000Z",12.35,7.13,235.5,9.27,26.6020056776444,59.9037988314812,31.3577443769321
"2015-10-22T00:00:00.000Z",12.34,7.13,235.4,9.27,26.5801624274526,59.776775656861,31.3364246881996
"2015-10-22T00:15:00.000Z",12.34,7.14,235,9.27,26.5846833706924,59.9091543548586,31.3417546103827
"2015-10-22T00:30:00.000Z",12.32,7.15,235,9.26,26.4777356151468,59.474049968388,31.2244963223537
"2015-10-22T00:45:00.000Z",12.31,7.15,234.9,9.27,26.5824487424858,59.7824604305042,31.352414454749
"2015-10-22T01:00:00.000Z",12.31,7.13,234.8,9.27,26.537258480205,59.7426111354125,31.2991152329176
"2015-10-22T01:15:00.000Z",12.28,7.13,234.8,9.26,26.4130734052267,59.3856014193454,31.1658671783392
"2015-10-22T01:30:00.000Z",12.26,7.12,234.6,9.25,26.5772020449678,59.8420411466629,31.3684042212984
"2015-10-22T01:45:00.000Z",12.26,7.14,234.5,9.25,26.5049487456308,59.517521363552,31.2831254663682
"2015-10-22T02:00:00.000Z",12.26,7.14,234.6,9.27,26.4688220959624,59.5000525391932,31.2404860889031
"2015-10-22T02:15:00.000Z",12.26,7.14,234.4,9.28,26.4146321214597,59.4615998288393,31.1765270227055
"2015-10-22T02:30:00.000Z",12.25,7.13,234.6,9.27,26.5057134066575,59.6158361408772,31.2884553885513
"2015-10-22T02:45:00.000Z",12.25,7.14,234.6,9.27,26.5147437910668,59.6382875389903,31.2991152329176
"2015-10-22T03:00:00.000Z",12.25,7.12,234.6,9.27,26.6095628273645,59.9468827226019,31.4110435987635
"2015-10-22T03:15:00.000Z",12.26,7.14,234.7,9.28,26.5455912265079,59.8359692342471,31.3310947660164
"2015-10-22T03:30:00.000Z",12.27,7.14,234.7,9.26,26.5628969193584,59.661365386082,31.3470845325658
"2015-10-22T03:45:00.000Z",12.28,7.13,234.8,9.27,26.5756893370159,59.8382750790759,31.3577443769321
"2015-10-22T04:00:00.000Z",12.27,7.13,234.9,9.29,26.5809628002082,59.8756382590749,31.3684042212984
"2015-10-22T04:15:00.000Z",12.28,7.12,235,9.28,26.6298946476123,59.9975398248517,31.4217034431297
"2015-10-22T04:30:00.000Z",12.3,7.14,235.1,9.27,26.6058002276021,59.9375089803979,31.3843939878478
"2015-10-22T04:45:00.000Z",12.3,7.12,235.3,9.27,26.6012818403779,59.9019964126369,31.3790640656646
"2015-10-22T05:00:00.000Z",12.31,7.12,235.4,9.28,26.7360956342405,60.164715802316,31.5336318089756
"2015-10-22T05:15:00.000Z",12.31,7.12,235.5,9.29,26.7135005031001,60.1084742887091,31.5069821980599
"2015-10-22T05:30:00.000Z",12.33,7.14,235.6,9.31,26.7029740248405,60.1066115219583,31.4856625093274
"2015-10-22T05:45:00.000Z",12.33,7.12,235.8,9.3,26.7798191968506,60.4202528544138,31.5762711864407
"2015-10-22T06:00:00.000Z",12.35,7.14,235.7,9.32,26.8461711188041,60.6105110782136,31.6455601748214
"2015-10-22T06:15:00.000Z",12.36,7.13,235.8,9.31,26.8906650934761,60.4761509742851,31.6935294744697
"2015-10-22T06:30:00.000Z",12.38,7.13,235.9,9.32,26.7625595847709,60.3038331764821,31.5336318089756
"2015-10-22T06:45:00.000Z",12.39,7.15,236,9.34,26.8070573934663,60.3414082807492,31.5816011086238
"2015-10-22T07:00:00.000Z",12.41,7.12,236,9.32,26.8960875170679,60.686064524168,31.6775397079203
"2015-10-22T07:15:00.000Z",12.4,7.12,236.1,9.34,26.9511118040228,60.8235304915916,31.746828696301
"2015-10-22T07:30:00.000Z",12.4,7.14,236.1,9.33,27.0913798991827,61.0998335762136,31.9120562839783
"2015-10-22T07:45:00.000Z",12.43,7.13,236,9.37,27.0621174516245,61.0267407670968,31.86408698433
"2015-10-22T08:00:00.000Z",12.44,7.14,235.9,9.4,27.1655389663626,61.3100066527337,31.981345272359
"2015-10-22T08:15:00.000Z",12.46,7.12,235.8,9.47,27.2003791154615,61.3722361725355,32.0133248054578
"2015-10-22T08:30:00.000Z",12.48,7.14,235.7,9.55,27.2307047113596,61.4231377798775,32.0399744163735
"2015-10-22T08:45:00.000Z",12.5,7.15,235.5,9.62,27.2021379124063,61.3766334396996,31.9973350389084
"2015-10-22T09:00:00.000Z",12.53,7.17,235.4,9.68,27.2680433972777,61.4167273201392,32.0612941051061
"2015-10-22T09:15:00.000Z",12.58,7.17,235.2,9.77,27.2418997326829,61.3514817347654,32.0079948832747
"2015-10-22T09:30:00.000Z",12.64,7.17,235,9.87,27.1514215130136,61.2250197100442,31.8747468286963
"2015-10-22T09:45:00.000Z",12.69,7.19,234.9,9.93,27.2523083668468,61.4023616529652,31.9706854279928
"2015-10-22T10:00:00.000Z",12.74,7.17,234.7,9.96,27.2669266768592,61.4388612526543,31.9653555058096
"2015-10-22T10:15:00.000Z",12.8,7.18,234.5,9.99,27.18071252086,61.3230705394128,31.8374373734143
"2015-10-22T10:30:00.000Z",12.88,7.19,234.3,10.05,27.1884711742793,61.2181819159718,31.8107877624987
"2015-10-22T10:45:00.000Z",12.97,7.2,234,10.13,27.0722756913291,60.9531741608377,31.6349003304552
"2015-10-22T11:00:00.000Z",13.06,7.2,233.9,10.15,26.9419997854966,60.6530822763519,31.4430231318623
"2015-10-22T11:15:00.000Z",13.14,7.2,233.6,10.23,26.9538691416489,60.6334963329242,31.4217034431297
"2015-10-22T11:30:00.000Z",13.17,7.21,233.4,10.21,27.0246323248178,60.8590691368886,31.4909924315105
"2015-10-22T11:45:00.000Z",13.17,7.23,233.2,10.17,26.9240047524124,60.5591402338116,31.3737341434815
"2015-10-22T12:00:00.000Z",13.16,7.23,233.2,10.15,27.148910436167,61.2187467782564,31.6402302526383
"2015-10-22T12:15:00.000Z",13.13,7.25,232.9,10.08,27.1238161292035,61.0569438052775,31.6242404860889
"2015-10-22T12:30:00.000Z",13.12,7.24,232.8,10.08,27.0971707740538,60.9905176329439,31.5975908751732
"2015-10-22T12:45:00.000Z",13.14,7.24,232.5,10.08,27.0041618407227,60.7587520427839,31.4803325871442
"2015-10-22T13:00:00.000Z",13.14,7.24,232.2,10.09,27.0635986669009,60.9068420057198,31.549621575525
"2015-10-22T13:15:00.000Z",13.17,7.24,231.9,10.08,26.9605965969235,60.6748336086189,31.4163735209466
"2015-10-22T13:30:00.000Z",13.2,7.25,231.9,10.09,27.031382784233,60.8265663140219,31.4856625093274
"2015-10-22T13:45:00.000Z",13.22,7.24,231.6,10.08,26.9290801968839,60.5717758652339,31.3577443769321
"2015-10-22T14:00:00.000Z",13.27,7.22,231.4,10.07,26.9982616596794,60.74405500846,31.4163735209466
"2015-10-22T14:15:00.000Z",13.31,7.24,231.3,10.1,27.0041618315446,60.7587520199212,31.4057136765803
"2015-10-22T14:30:00.000Z",13.35,7.23,231.2,10.09,26.9000001961274,60.5239045906373,31.2671356998188
"2015-10-22T14:45:00.000Z",13.38,7.23,230.9,10.11,26.9250082375638,60.56163843398,31.2831254663682
"2015-10-22T15:00:00.000Z",13.39,7.25,230.6,10.04,26.8002936865477,60.2513016072894,31.1338876452404
"2015-10-22T15:15:00.000Z",13.42,7.26,230.6,10.02,26.7885418254462,60.2220734089322,31.1072380343247
"2015-10-22T15:30:00.000Z",13.42,7.26,230.6,10,26.7334623575081,60.0851186924062,31.0432789681271
"2015-10-22T15:45:00.000Z",13.42,7.26,230.6,9.97,26.9583701849217,60.6447044258983,31.3044451551007
"2015-10-22T16:00:00.000Z",13.42,7.24,230.5,9.94,27.0134496528597,60.7818887926236,31.3684042212984
"2015-10-22T16:15:00.000Z",13.41,7.23,230.4,9.89,26.8903666645218,60.4754082163771,31.2298262445368
"2015-10-22T16:30:00.000Z",13.39,7.22,230.2,9.81,26.9746391552397,60.6852190852756,31.3364246881996
"2015-10-22T16:45:00.000Z",13.38,7.23,230.2,9.7,26.8332602446462,60.3333068005699,31.1765270227055
"2015-10-22T17:00:00.000Z",13.38,7.23,230.3,9.67,26.9800570333144,60.723318675871,31.3470845325658
"2015-10-22T17:15:00.000Z",13.37,7.22,230.3,9.56,26.9166709457439,60.5408831144303,31.2777955441851
"2015-10-22T17:30:00.000Z",13.37,7.19,230.2,9.48,26.9533650308797,60.63224106504,31.3204349216501
"2015-10-22T17:45:00.000Z",13.36,7.19,230.2,9.43,26.9450239050363,60.6114718151703,31.315104999467
"2015-10-22T18:00:00.000Z",13.35,7.18,230.2,9.34,26.8816582655907,60.4537346652721,31.2458160110862
"2015-10-22T18:15:00.000Z",13.35,7.18,230.1,9.28,26.9320985745666,60.628408990742,31.3044451551007
"2015-10-22T18:30:00.000Z",13.35,7.18,230.1,9.21,26.863316335054,60.4080896825914,31.2244963223537
"2015-10-22T18:45:00.000Z",13.34,7.16,230,9.16,26.8320637711374,60.354774595285,31.1925167892549
"2015-10-22T19:00:00.000Z",13.34,7.16,229.9,9.13,26.859572832919,60.4232490058595,31.2244963223537
"2015-10-22T19:15:00.000Z",13.34,7.13,229.9,9.1,26.8458183020282,60.3645506016939,31.2085065558043
"2015-10-22T19:30:00.000Z",13.33,7.14,229.6,9.07,26.855829330784,60.4139300110955,31.2244963223537
"2015-10-22T19:45:00.000Z",13.31,7.14,229.6,9.08,26.7383520876688,60.1703328584914,31.0965781899584
"2015-10-22T20:00:00.000Z",13.3,7.14,229.6,9.07,26.8033582358471,60.2589239063014,31.1765270227055
"2015-10-22T20:15:00.000Z",13.28,7.13,229.5,9.08,26.8416928297157,60.3787412498603,31.2298262445368
"2015-10-22T20:30:00.000Z",13.26,7.13,229.4,9.07,26.8204653526408,60.3259085021322,31.2138364779874
"2015-10-22T20:45:00.000Z",13.25,7.14,229.2,9.06,26.7755112951575,60.238443936661,31.1658671783392
"2015-10-22T21:00:00.000Z",13.23,7.12,229.1,9.07,26.7268380176875,60.092980560969,31.117897878691
"2015-10-22T21:15:00.000Z",13.23,7.12,228.9,9.06,26.7359936468622,60.0914114935865,31.1285577230572
"2015-10-22T21:30:00.000Z",13.21,7.12,228.9,9.05,26.6964938906762,60.0418317236366,31.0912482677753
"2015-10-22T21:45:00.000Z",13.19,7.11,228.9,9.05,26.858323403754,60.3956655566586,31.2884553885513
"2015-10-22T22:00:00.000Z",13.18,7.11,228.5,9.04,26.7905275596231,60.2758207184187,31.2138364779874
"2015-10-22T22:15:00.000Z",13.16,7.11,228.4,9.03,26.7784697698087,60.2946327687241,31.2085065558043
"2015-10-22T22:30:00.000Z",13.13,7.12,228.4,9.02,26.8769592035971,60.5155529769706,31.3364246881996
"2015-10-22T22:45:00.000Z",13.08,7.12,228.5,9.02,26.7576735478797,60.1453127259152,31.2191664001706
"2015-10-22T23:00:00.000Z",13.04,7.12,228.3,9.01,26.806621524539,60.4381823689031,31.2937853107345
"2015-10-22T23:15:00.000Z",13.02,7.13,228.2,9,26.7899891151568,60.4211606607476,31.2831254663682
"2015-10-22T23:30:00.000Z",12.99,7.11,228.1,9.01,26.7194253012061,60.1232207794636,31.2138364779874
"2015-10-22T23:45:00.000Z",12.92,7.11,228.1,8.99,26.7661578197759,60.23955825081,31.2991152329176
"2015-10-23T00:00:00.000Z",12.91,7.11,227.7,9.01,26.7077169740378,60.2402842395103,31.23515616672
"2015-10-23T00:15:00.000Z",12.84,7.12,227.8,9.01,26.7998787423488,60.3968859004656,31.3737341434815
"2015-10-23T00:30:00.000Z",12.84,7.12,227.5,9.01,26.6997150867781,60.1228401251257,31.2564758554525
"2015-10-23T00:45:00.000Z",12.81,7.13,227.4,9.02,26.5746986677199,59.8600359445805,31.1232278008741
"2015-10-23T01:00:00.000Z",12.8,7.12,227.4,9,26.6437727053696,60.0564350956419,31.2085065558043
"2015-10-23T01:15:00.000Z",12.77,7.1,227.3,9,26.6461932112228,60.0138481606228,31.2244963223537
"2015-10-23T01:30:00.000Z",12.78,7.12,227.2,9.01,26.5635045845374,59.6628741150715,31.1232278008741
"2015-10-23T01:45:00.000Z",12.74,7.13,227.2,9.01,26.6122301878378,59.9050022032762,31.197846711438
"2015-10-23T02:00:00.000Z",12.73,7.11,227.1,9.01,26.5084808640966,59.7434910104971,31.080588423409
"2015-10-23T02:15:00.000Z",12.69,7.11,227.1,9.01,26.5844420355074,59.8843044391082,31.1871868670717
"2015-10-23T02:30:00.000Z",12.65,7.12,227.2,9,26.5558636619942,59.8373445525414,31.1711971005223
"2015-10-23T02:45:00.000Z",12.65,7.1,227.2,9.02,26.5377006525508,59.9132424305467,31.1498774117898
"2015-10-23T03:00:00.000Z",12.61,7.12,227.3,9.01,26.5273006245746,59.79038623994,31.1552073339729
"2015-10-23T03:15:00.000Z",12.61,7.12,227.4,9,26.4274603049797,59.6381348701442,31.0379490459439
"2015-10-23T03:30:00.000Z",12.59,7.11,227.4,9.02,26.420018030983,59.4990675660814,31.0379490459439
"2015-10-23T03:45:00.000Z",12.57,7.1,227.5,9.02,26.5713231685224,59.9243632078653,31.2244963223537
"2015-10-23T04:00:00.000Z",12.54,7.11,227.6,9.01,26.4603507491238,59.7201900210901,31.1072380343247
"2015-10-23T04:15:00.000Z",12.54,7.12,227.7,9,26.5419577688458,59.7543073573798,31.2031766336212
"2015-10-23T04:30:00.000Z",12.5,7.11,227.8,9.01,26.540587486275,59.8477203532638,31.2191664001706
"2015-10-23T04:45:00.000Z",12.51,7.11,228.1,9.01,26.5760529935493,59.9604304018343,31.2564758554525
"2015-10-23T05:00:00.000Z",12.5,7.11,228.2,9.02,26.6991783418544,60.3166243227042,31.4057136765803
"2015-10-23T05:15:00.000Z",12.5,7.1,228.5,9.03,26.7037095091567,60.2790959920115,31.4110435987635
"2015-10-23T05:30:00.000Z",12.48,7.09,228.6,9.02,26.7007076639078,60.2960176715104,31.4163735209466
"2015-10-23T05:45:00.000Z",12.45,7.11,228.9,9.03,26.7663836738877,60.4356592804797,31.5069821980599
"2015-10-23T06:00:00.000Z",12.42,7.09,229.1,9.04,26.8184163396562,60.565695327024,31.5816011086238
"2015-10-23T06:15:00.000Z",12.41,7.12,229.4,9.04,26.7920029429239,60.4996786684044,31.5549514977081
"2015-10-23T06:30:00.000Z",12.38,7.12,229.9,9.03,26.8892175639225,60.7427175997484,31.6828696301034
"2015-10-23T06:45:00.000Z",12.36,7.1,229.9,9.05,27.0444206158946,61.1806994140958,31.8747468286963
"2015-10-23T07:00:00.000Z",12.28,7.1,230.3,9.04,27.0002976033543,61.0949133306274,31.8587570621469
"2015-10-23T07:15:00.000Z",12.27,7.1,230.6,9.08,27.0416427618793,61.1241400972459,31.9120562839783
"2015-10-23T07:30:00.000Z",12.12,7.1,231.1,9.08,26.2766727881375,59.2382435007173,31.0752585012259
"2015-10-23T07:45:00.000Z",12.16,7.1,231.1,9.11,27.30619949138,61.8122736898428,32.2744909924315
"2015-10-23T08:00:00.000Z",12.16,7.1,231.7,9.14,27.2565956385154,61.6877988731573,32.215861848417
"2015-10-23T08:15:00.000Z",12.25,7.13,231.6,9.18,27.3500543489275,61.9223605195739,32.2851508367978
"2015-10-23T08:30:00.000Z",12.31,7.12,231.8,9.21,27.4365446995929,62.1143490465329,32.3597697473617
"2015-10-23T08:45:00.000Z",12.2,7.12,232,9.25,27.497644925217,62.2931152703238,32.4823579575738
"2015-10-23T09:00:00.000Z",12.05,7.12,232.7,9.32,27.632834040811,62.6840045836414,32.7115446114487
"2015-10-23T09:15:00.000Z",12.22,7.14,232.8,9.4,27.5279999152947,62.3947616270684,32.5090075684895
"2015-10-23T09:30:00.000Z",12.28,7.15,232.9,9.46,30.7223955976401,70.5542390301081,36.2506129410511
"2015-10-23T09:45:00.000Z",12.4,7.16,233.1,9.59,30.0189107884877,68.6618502255075,35.3605159364673
"2015-10-23T10:00:00.000Z",12.47,7.15,233.2,9.68,27.5348524613849,62.4373582639435,32.4024091248268
"2015-10-23T10:15:00.000Z",12.56,7.15,233.3,9.77,32.1456312969954,74.1488908868742,37.7803006076111
"2015-10-23T10:30:00.000Z",12.52,7.18,233.5,9.86,27.8126254540492,63.1370580541549,32.7062146892655
"2015-10-23T10:45:00.000Z",12.61,7.18,233.7,9.87,27.3214849849883,61.8255375361753,32.0879437160217
"2015-10-23T11:00:00.000Z",12.68,7.19,233.9,9.91,27.3257007834986,61.836115238926,32.0612941051061
"2015-10-23T11:15:00.000Z",12.7,7.18,234.1,9.98,27.4651629090252,62.1862221700344,32.215861848417
"2015-10-23T11:30:00.000Z",12.73,7.2,234.3,9.96,27.2994612683181,61.8706631055472,32.0079948832747
"2015-10-23T11:45:00.000Z",12.7,7.2,234.6,9.95,27.3606521192769,61.9992940386092,32.0932736382049
"2015-10-23T12:00:00.000Z",12.72,7.2,234.7,9.96,27.4001640165371,62.0733933763992,32.1305830934868
"2015-10-23T12:15:00.000Z",12.75,7.22,234.7,9.94,27.3253247093357,61.8853962594892,32.0293145720073
"2015-10-23T12:30:00.000Z",12.75,7.2,235,9.97,27.3253247093357,61.8602784105433,32.0293145720073
"2015-10-23T12:45:00.000Z",12.75,7.21,235.1,9.96,27.2798532853368,61.746155357634,31.9760153501759
"2015-10-23T13:00:00.000Z",12.71,7.21,235.3,9.95,27.3963118837382,62.1393702941333,32.1305830934868
"2015-10-23T13:15:00.000Z",12.74,7.22,235.4,9.92,27.4351473025106,62.2876724195145,32.1625626265857
"2015-10-23T13:30:00.000Z",12.79,7.22,235.2,9.86,31.6128514883939,73.0064628208089,37.0341115019721
"2015-10-23T13:45:00.000Z",12.62,7.23,235.6,9.88,27.5613514439104,62.4532754181513,32.3650996695448
"2015-10-23T14:00:00.000Z",12.69,7.23,235.6,9.83,27.4158674683994,62.1633235830049,32.1625626265857
"2015-10-23T14:15:00.000Z",12.72,7.22,235.6,9.8,28.2319402625727,64.1437805548376,33.1059588530007
"2015-10-23T14:30:00.000Z",12.8,7.22,235.7,9.76,27.2216655576347,61.6251769608489,31.8854066730626
"2015-10-23T14:45:00.000Z",12.74,7.22,235.9,9.76,27.2623801734633,61.7023120823874,31.9600255836265
"2015-10-23T15:00:00.000Z",12.75,7.22,235.9,9.78,27.1570804405399,61.4382166757845,31.8321074512312
"2015-10-23T15:15:00.000Z",12.75,7.21,236,9.75,27.2844004277367,61.7575659188189,31.981345272359
"2015-10-23T15:30:00.000Z",12.8,7.22,236,9.75,27.4764844531217,62.2146598685393,32.1838823153182
